Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
5-Indolol,0.124021937,0.16874956,0.116404194,0.172262625,0.139334074,0.165242173,0.128525059,0.164843922,0.134095752,0.224021127,0.115504985,0.161615572,0.192438314,0.17336494,0.197488654,0.144000669
5-Methoxy-α-ethyltryptamine,0.019359402,0.069930144,0.048993127,0.05619969,0.053806959,0.067388363,0.019359787,0.025357352,0.06211498,0.029496188,0.026581489,0.040647517,0.021106776,0.068909363,0.040858311,0.066454324
5-Methylcytosine,16.58747805,19.60643316,10.34304131,14.69496249,15.6968827,10.48030667,13.6229104,9.717591567,4.19340604,3.543556354,5.082198334,16.49147981,18.28313823,8.56257037,15.8330484,23.75444498
5-Nitro-2-propoxyaniline,4.574073573,4.619586057,6.794559743,5.899466003,3.321970136,2.663017643,4.135822609,4.430106801,3.444801826,3.394137152,2.927163379,2.909570116,2.791987408,3.968885261,3.31911408,2.926085026
5-Nitro-o-toluidine,2.688547011,2.29898071,3.529806953,3.038781603,6.453542181,1.900480384,2.707902952,2.979098132,7.357524458,8.354047264,2.097040382,5.285061673,10.68247216,9.797750081,2.364847432,2.361745665
5-Oxooctadecanoic acid,5.277017785,8.728793925,10.39811066,4.3264703,10.11634565,4.109242483,4.51231355,2.014551941,4.789692823,2.551549169,4.848959203,2.729821434,2.771267677,6.256074816,4.258296828,4.427051739
"5-[(5-Hydroxytetrahydro-2-furanyl)methyl]-1,3-benzenediol",4.131530661,3.01242762,5.319752868,3.178872701,4.972425464,5.551310478,5.785412653,4.779783091,4.689866291,6.668430866,3.564456807,5.461213563,4.268891751,5.798118485,3.453957112,2.551352491
5-guanidino-2-oxopentanoic acid,0.757975452,0.903208777,0.873213174,0.995154474,0.415585554,0.31751081,0.488822363,0.758426974,0.566460866,0.501201471,0.313049039,0.188745756,0.482567055,0.691289886,0.286694893,0.165033067
5-guanidino-3-methyl-2-oxopentanoic acid,0.525409469,0.592418941,0.626543923,0.665461508,0.787710947,0.679008454,0.733868039,0.89962755,0.896246209,1.377726793,0.584581998,0.83512613,0.923244049,0.854225881,1.017750642,0.723016403
5-methyldeoxycytidine,1.655789614,1.718037128,3.198447864,1.855116457,2.625670251,2.524031147,2.693087627,2.442051809,2.303490323,1.872079522,3.485971747,1.431445934,1.797083878,0.957497362,1.499979355,1.590977653
5-methylornithine,1.143746235,0.927108858,1.117289391,1.425590787,0.964034818,5.560443307,1.165699941,0.650695504,0.960155087,0.470003681,1.213337028,0.649906525,0.498895973,0.575092644,1.837376201,1.597362657
"5α-Androstane-3α,17β-diol dipropionate",5.000653949,23.14378972,9.319336174,6.381737958,7.171402846,3.06388466,1.831700289,0.490054123,1.561398824,0.286243979,2.360506675,1.631632793,0.363794315,4.209579264,2.713021759,9.801389631
"5α-ergosta-7,22-diene-3β,5-diol",1.733136603,3.669954865,1.706954536,1.170548226,1.114255031,1.209636432,2.483424963,3.030486244,1.30068545,1.954616311,2.115589439,1.315083172,0.709163109,1.990343681,3.240394932,2.509841579
"6-(1,2,3,4-Tetrahydro-6-methoxy-2-naphthyl)-2(1H)-pyridone",0.0212714,0.032537345,0.02252665,0.034720561,0.018643623,0.020434635,0.020276099,0.029151912,0.022437801,0.104941281,0.028599356,0.022773962,0.022638169,0.030315729,0.042033625,0.025756509
6-Acetamido-2-oxohexanoic acid,14.59856882,14.36492142,13.69003681,11.21052834,9.149215051,14.40023897,16.03225203,28.7954551,11.4893707,13.37229024,17.77386693,15.98063892,13.87377839,13.35127033,12.95406074,12.528814
6-Decylubiquinol,0.987453938,2.034072129,1.553944659,1.145900622,1.312032641,1.294460439,0.585339874,2.430102812,0.548322098,1.654321975,1.475723981,0.983005181,1.314095755,1.150394891,1.150543044,1.180752591
6-Guanidinocaproic acid,61.16977482,52.47863082,86.64386241,58.94503572,87.65471152,47.8439203,45.08788187,52.83374914,49.50314987,48.37604305,49.34426385,23.95822734,49.26739331,86.38104118,27.25279315,88.1302363
"6-Hydroxy-5-methyl-4,11-dioxoundecanoic acid",0.663612013,0.807956941,0.417884557,0.490919614,0.666581313,0.49079972,0.481495089,0.601008423,0.793982855,0.76339747,1.27141918,0.950127778,0.604375373,1.503774805,0.772644253,0.752603683
6-Hydroxymelatonin,2.285142241,2.727636439,2.118857414,2.545981017,3.525105297,2.572488572,1.703473517,0.332215403,2.493470222,2.848767508,2.088483941,2.971580375,2.746118756,3.230303258,2.737851257,2.463869511
"6-Methyl-5-(5-methyl-2-furyl)-2,3-dihydro-1H-pyrrolizine",13.1010253,18.79491875,4.964019898,4.859667171,21.43510348,37.49797562,27.98301766,23.90741899,33.60871544,29.43497539,31.45720154,40.52013285,21.44612298,62.09522533,33.47839755,30.77978897
6-Methylhept-5-en-2-one,1.49630295,2.000848311,6.905714551,0.560230232,13.57466715,3.043657179,16.53386288,9.070215732,7.046488733,14.37027282,3.687099933,1.186451564,14.89902238,3.11848615,11.94102255,3.690668878
6-Methylquinoline,0.374835596,0.313232989,0.15527864,0.22008096,0.191019275,0.230932365,0.188270292,0.239464394,0.266116719,0.227543247,0.218238838,0.107688146,0.079462612,0.181154504,0.205017668,0.096479219
"6-hydroxy-4a-(hydroxymethyl)-5-methyl-3-(prop-1-en-2-yl)-2,3,4,4a,5,6,7,8-octahydronaphthalen-2-one",0.32305397,0.052205101,0.040758488,0.325569586,0.067968509,0.365992671,0.315147676,0.495039861,0.55387404,0.624635918,0.538569393,0.469824521,0.550742328,0.524657807,0.887876354,0.481426914
6-hydroxypseudooxynicotine,4.323865154,3.602061642,2.965826485,3.339763943,5.066438533,7.704568183,9.051112822,13.67358473,2.8175353,2.87172256,1.998412391,4.007569509,3.503632684,2.783118714,5.621165713,2.602591786
6-methyltetrahydropterin,3.043640468,5.413780223,5.061022398,5.795321996,3.977014412,4.110231399,4.133175616,2.680180553,1.878156797,3.316425924,3.413836759,2.911167142,2.517359602,2.64207438,6.135277285,3.513529758
"6β-Hydroxy-D-homo-17a-oxaandrost-4-ene-3,17-dione",7.442550958,3.717359055,4.220197183,3.378644509,4.047847797,10.88891526,7.622951236,13.60154854,9.276977711,13.11732824,5.343532115,12.09325514,6.378483581,6.838427704,8.883341887,8.653954402
"7,4′-Di-O-methylapigenin",0.560990151,0.308913925,0.210081546,0.291205259,0.530952584,0.609714522,0.277520306,0.230892219,0.072834342,0.05503081,0.053367221,0.461011672,0.508728518,0.071902937,0.104377289,0.362651214
"7,8-Didehydro-4,5-epoxymorphinan-3,6-diol",0.07790846,0.143077285,0.111944303,0.172001761,0.066811173,0.200155589,0.142478361,0.07836374,0.097763032,0.054618957,0.033241652,0.092867369,0.183705424,0.145590389,0.135945314,0.12672528
"7,8-dihydro-8-oxoguanine",0.296794195,0.075187272,0.338546482,0.105998204,0.57127515,0.249046951,0.285392792,0.316445313,0.643355976,0.838196751,0.384326045,0.514668452,0.680798193,0.849893484,0.463416177,0.386495103
"7,9-Dihydro-1H-purine-6,8-dione",18.67310884,27.71222392,32.10906235,28.52989289,26.27993504,32.5575704,26.80290071,9.566428681,13.77656923,17.41042736,24.44986466,10.47742503,12.61204925,9.940172974,14.80757325,23.78606315
7-Methylguanine,57.39224033,63.59975819,57.39883143,65.44555499,82.18730596,54.8354412,54.18657884,55.42995441,66.4468225,89.49693405,51.20068953,67.44097431,60.79780066,91.55582633,49.64218881,59.64866899
7-ketodeoxycholic acid,2.934199217,3.741850324,3.392776536,3.900252102,3.055508133,4.685954038,4.459625416,4.873264718,3.013276533,4.558536862,4.704685074,4.479626411,2.702993677,2.089864801,6.425531954,4.888276738
"7α,25-Dihydroxycholesterol",8.00804839,13.71811257,14.95013159,7.388418284,4.429974009,19.791077,11.5816609,23.54994891,3.235654866,5.476452736,31.34779247,17.60913333,8.112685163,32.67684104,25.59872611,5.775080085
7α-Hydroxy-3-oxochol-4-en-24-oic acid,23.71139262,32.36454027,33.71916198,28.80672234,30.34855863,31.68991959,38.85946076,35.37389883,24.5913524,24.66593518,21.98740385,19.80317225,16.04401251,27.83136025,21.20731218,21.2948222
"8-Hydroxy-3-(methylamino)-2,3,4,4a,9,9a-hexahydro-1H-carbazole-6-carboxamide",0.023284932,0.036032651,0.023791373,0.02739557,0.021771185,0.02349195,0.022161723,0.029986657,0.024078648,0.031253318,0.031308059,0.025366532,0.024823949,0.034982863,0.047333069,0.02770675
8-Hydroxyhexadecanedioic acid,0.338896681,0.406319519,0.245000904,0.254140143,0.276858137,0.263256051,0.382102016,0.478261047,0.470716509,0.508180674,0.377410301,0.503553201,0.769291978,0.408226178,0.455082491,0.355384258
8-hydroxy-7-methylguanine,0.960347527,1.481764901,1.228976689,0.98885494,1.75161257,0.707786503,0.783052956,0.696746928,1.0201945,0.805205121,1.309026312,0.664925211,0.286768835,1.435871204,0.27063742,0.762332164
8-hydroxy-deoxyguanosine,45.9375795,22.18393941,35.60858643,76.86739104,19.0389241,78.4999035,50.186277,88.53224601,18.98516327,82.91457789,39.14686988,56.65054293,53.89185244,15.28339494,85.45630804,24.38859401
8653IQ20EA,4.807541471,7.673744013,4.034315301,7.133833413,5.086919798,2.05401436,3.968424166,5.425533802,8.189874725,6.418416589,5.014665085,7.869933803,8.271071419,5.497206018,7.112914217,9.612077355
"9(Z),11(E),13(E)-Octadecatrienoic Acid methyl ester",0.436443073,0.59120915,0.530669993,0.441558553,0.395772213,0.122282338,0.218432059,0.085183255,0.058116307,0.020817727,0.101206231,0.115274228,0.019544049,0.250986106,0.196972933,0.224142918
"9,10-Dihydroxystearic acid",0.107856785,0.239536156,0.32677044,0.227408577,0.197080838,0.102763982,0.090653802,0.104961041,0.1946748,0.105974976,0.104433101,0.263805555,0.267267667,0.250417044,0.161909512,0.285581546
"9,10-EPOXYSTEARIC ACID",0.228140801,0.384064182,0.368289361,0.352866645,0.177020355,0.233199281,0.363559398,0.094918332,0.19189181,0.354745892,0.507770891,0.404505098,0.407331004,0.465856097,0.552171194,0.251921141
"9,12-Hexadecadienoylcarnitine",73.36183344,45.40696501,46.3117962,49.01319355,26.13459645,14.09511718,23.4650996,30.0178164,39.30167647,46.50358867,40.13153766,61.38334258,36.06606941,41.58035493,46.67462242,55.46156487
9-Carboxymethoxymethylguanine,0.259814611,0.186969579,0.226057883,0.219233907,0.068653848,0.555266621,0.70072824,0.203044001,0.086822269,0.214419511,0.302575902,0.119016222,0.069723558,0.113099962,0.085551727,0.055626719
ACETYL ARGININE,3.625599385,1.949721903,3.12710788,0.052935998,0.058701737,2.065117231,2.17605939,0.048847424,0.039172121,0.048317893,2.089562412,2.54759839,1.842961457,0.048569244,0.067877288,4.097448824
ACETYL PROLINE,16.55467951,14.74852636,10.93902208,13.7927304,9.767029911,17.64604164,17.95558464,30.26361358,6.435160327,12.41961764,12.80346404,16.21642552,13.0476265,6.806367884,10.35428586,13.27464303
ALA-PRO,0.044244086,0.047902155,0.088097083,0.051244865,0.035474011,0.080381406,0.094097435,0.04303117,0.0805236,0.127689839,0.117471368,0.091131146,0.11196537,0.138242133,0.191537102,0.111494244
ALLN,0.031907777,0.046831753,0.034622862,0.037874299,0.030107585,0.035231709,0.034222209,0.045337262,0.033711415,0.041389107,0.042663108,0.035380388,0.034805525,0.043391464,0.064731638,0.039687653
APM,12.38949573,7.028818527,8.317206998,13.12058354,9.734045837,11.98141419,15.48194443,15.43854254,9.721010877,10.91528372,15.13670098,8.550450649,9.457562992,7.327261972,10.73101399,8.403487135
ARECOLINE,4.841266708,3.37892562,3.332123004,3.227348625,1.083915829,1.158594707,2.379135621,5.897761101,2.519180444,2.371876214,1.609125548,2.725610052,1.352979239,1.939853839,1.850846631,1.700848178
ATEE,0.060673133,0.094892332,0.031269696,0.040641415,0.029486976,0.034903574,0.034838803,0.130190741,0.024892679,0.031141212,0.042474952,0.045539741,0.040070684,0.092332658,0.043809151,0.037924319
Abacavir,0.91921571,1.186203106,1.143350334,1.375948997,1.146302569,1.249478933,1.062766173,0.97065372,0.777911902,0.922095919,1.161971176,0.823923357,0.734175294,0.771714852,1.183412182,1.268788339
Abexinostat,1.766455249,2.548799224,1.59463754,2.303133473,2.322194184,2.350286104,1.948797947,2.120562721,2.194885686,3.164969013,1.8417964,2.081226979,2.551805247,2.575347131,2.879980561,2.303269585
Acadesine,0.090728943,0.058723618,0.04107122,0.040906887,0.053557297,0.022649429,0.074088853,0.054502272,0.054096663,0.158640904,0.038247289,0.024686313,0.036770387,0.396662533,0.135626515,0.147990495
Acarviosin,0.279416226,0.353907645,0.361837721,0.382783521,0.337409411,0.36065601,0.336335136,0.284954964,0.246186896,0.285534979,0.367730686,0.255400859,0.232345509,0.237063038,0.366998637,0.401535267
Aceglutamide,4.643483363,2.402228337,3.857185834,1.502845427,3.01771932,3.456160196,5.1315712,4.094205214,4.124417057,0.274724966,2.579414359,3.879474349,5.829681853,0.289139138,0.387262018,4.82989876
Acetanilide,14.14781581,12.51517562,9.998519622,11.35791673,9.788966269,18.0459832,11.94687941,10.86506414,5.830170843,4.509376916,14.20477076,7.612223619,6.95348434,3.929193626,4.487274476,16.06778569
Acetophenone,1.57699634,4.350686674,2.182072341,6.296986434,3.284680095,3.715960461,3.968590377,2.490100375,1.806838353,2.354142699,1.66103234,2.04577182,1.719505734,2.875964803,3.484344193,3.043497867
Aceturic acid,2.462556973,3.365109658,2.792888299,2.810331134,3.182704858,3.565638461,3.260805719,2.723416206,2.810688138,2.561695241,3.646320388,2.152640413,2.074184004,2.289794939,3.097009688,3.69442302
Acetyl-L-methionine,2.875975196,1.519543193,2.498178421,1.470979672,2.367565502,2.8875586,3.026910576,3.988390458,4.060428793,2.221179683,1.58519875,2.699568445,2.000750856,1.523360957,3.299968994,3.216342346
Acetylarginine,49.53276429,56.21092895,63.63565451,42.27533814,58.25587688,26.96948939,38.39219768,51.51291153,54.92377991,29.08153684,39.22143077,33.55102482,5.616108534,53.89057377,71.31966814,81.87146415
Acetylcadaverine,22.59726788,20.8479673,37.22417833,19.05625859,16.21594671,13.20988884,13.2313068,10.83048542,15.70220906,15.35667456,22.96001326,13.11120276,15.89021943,19.03654299,22.30369961,16.82714265
Acetylcarnitine,5.017058336,1.84694217,8.247088473,1.754595507,1.319438307,1.001775819,1.564716279,0.85886358,1.151291586,1.341398982,0.5741878,0.223328129,0.937170282,1.396905777,1.786870047,1.390423098
Acetylhistamine,24.74754945,18.47271305,17.28585761,32.15954117,19.01918251,26.926996,18.50086206,29.3925342,33.92441587,49.56837482,18.63979581,36.42737658,38.30820489,25.02771846,47.3721001,18.12088155
Acetylisoniazid,0.048798201,0.042664156,0.047761248,0.043070381,0.021739852,0.036930482,0.037677896,0.033716092,0.024714451,0.02888644,0.030701183,0.023910486,0.024395193,0.03269808,0.052456406,0.111364086
Adenine,295.0976188,397.25133,346.8081655,228.309896,305.8920643,319.6886008,513.9415327,354.0541212,309.8026223,342.1901427,545.1013679,240.4010713,263.8472295,166.9346347,312.0200363,620.8296142
Adenosine,22.70660291,9.613320463,41.46451183,25.56055553,11.15095957,24.813271,30.72054954,22.49675942,14.97386632,15.0511849,21.30968644,15.2444029,13.876084,6.549026888,14.95453873,24.45150364
Adenylthiomethylpentose,0.574237854,0.351508018,0.180919454,0.202537952,0.318042258,0.604659971,0.290113274,1.420739322,1.408042375,1.670873793,0.678291168,0.956975586,1.488158964,1.33882574,1.79982902,0.398090272
Adipic acid,1.370702242,1.472577045,1.056523766,1.144995191,0.851763286,0.911233024,0.796360523,0.944994592,1.379378091,1.665182635,1.780021763,1.280380064,1.268323669,1.408592866,1.881569923,1.364576554
Aganepag isopropyl,0.081835574,0.196426763,0.055822694,0.240250732,0.105200414,0.097932321,0.241006951,0.279753797,0.069884173,0.151551756,0.09733928,0.074799723,0.539397356,0.076636896,0.538980744,0.365374938
Ala-Tyr,3.475171976,1.632877978,2.378964886,3.068047049,0.930805573,2.111022493,2.465234449,4.291728624,1.029372369,1.804740886,2.151676776,2.329795952,2.3115743,0.689505207,1.468486539,1.467830294
Albendazole-γ-hydroxysulphone,0.255169793,0.140209927,0.406929813,0.242168251,0.871920597,0.382662147,0.743354061,0.410603195,0.429997277,0.293495156,0.295599181,0.353259785,0.421055938,0.347745752,0.137217677,0.401682657
Allantoic acid,0.326615484,0.192427466,0.246422283,0.160939183,1.934811743,0.126943111,0.74061776,0.301612556,5.663393636,1.887143868,0.159757852,0.731073635,6.289024577,9.378254474,1.252779455,1.074186664
Allantoin,1.381992081,4.263282597,2.105937386,0.927078935,16.60164789,2.523197034,3.507343597,7.831193103,25.7395425,25.35143981,3.127977949,15.8406683,59.32445621,64.98525357,20.35442579,10.86258029
Allopumiliotoxin 267A,4.493158737,0.948684101,0.997502431,0.438580393,0.061950205,0.086287346,0.045615948,0.075061548,0.05883231,0.045407954,0.105685761,0.811992893,0.733608835,0.094267756,0.468639238,0.48565931
Allylacetic acid,610.3700412,616.9393561,456.9872179,999.2189432,931.2738912,429.1663972,230.0539806,506.199235,290.597277,92.55219426,134.3903905,56.99477767,48.33677446,343.5376599,97.88600137,47.24462364
Allysine,0.582208408,2.696126612,0.574231072,1.715475452,4.598080579,0.691875778,0.693233831,2.262873074,5.649031792,4.008777291,0.166488734,4.0720747,11.60619076,12.39376037,2.176254007,3.896742932
Alpertine,0.215361567,0.212507766,0.0830201,0.399462978,0.191270914,0.323411944,0.179087699,0.383357416,0.329383963,0.630585406,0.222498276,1.089312296,0.820164717,0.212233008,1.287854642,0.29194282
Alprenolol,0.031145749,0.050633988,0.033081259,0.032504429,0.026454555,0.029713601,0.034850113,0.035475415,0.031679416,0.056957003,0.038279797,0.040564322,0.031780968,0.061083756,0.05399433,0.039966871
Americine,1.431384239,0.62178934,0.454469984,0.623174439,5.273733398,4.062848195,2.912805541,0.825172025,2.45900062,2.840219323,1.507251477,5.994111591,2.048120412,2.490054385,1.998934776,1.891039535
Amide C18,0.025867781,0.025298832,0.032561541,0.029808608,0.030399417,0.017651378,0.037543166,0.024811371,0.030564243,0.037926823,0.036414949,0.018750233,0.01619893,0.02387078,0.053616014,0.025019769
Amidrine,0.09944879,0.122968641,0.108026616,0.091052081,0.079268717,0.10327223,0.09596785,0.126182035,0.142883226,0.150432822,0.172149579,0.11609652,0.139452428,0.170045167,0.217107614,0.113219729
Aminohippuric acid,0.162917349,0.134717379,0.125959766,0.083238411,1.649042013,0.154611428,0.149681798,0.470433002,1.609003338,1.401077266,0.152449305,0.622360771,2.573097729,0.858248432,0.256910481,0.140420471
Aminolevulinic acid,0.404458847,1.619051442,0.570925168,0.44948624,0.375740082,0.401627561,1.500499306,0.516255931,0.387125551,0.510965114,0.40950594,0.580536293,0.598082676,0.913557684,0.832160677,0.447150817
Anandamide (AEA),0.463125783,0.179616678,0.14236395,0.310562106,0.355863194,0.441153829,0.299003259,0.388776076,0.410675667,0.333418901,0.411326554,0.391008373,0.350888898,0.314926258,0.410978889,0.32863461
Anhydrovitamin A,0.284474768,0.231518201,0.967953361,2.848551813,0.462883186,0.138028372,0.306653569,0.029631411,0.261962616,0.035135049,0.353966282,0.016008163,0.017591917,0.073168352,0.031377378,0.078237564
Ankorine,0.553487918,0.278200518,0.949584927,0.474175211,0.053477341,0.03534602,0.091771432,0.560219727,0.182675527,0.108625328,0.159461953,0.058456526,0.063372832,0.228072976,0.118404693,0.056835183
Anserine,0.319221589,0.24944861,0.103530726,0.225597372,0.319282367,0.286534047,0.323047045,0.310697929,0.366128167,0.391189055,0.320643047,0.074425709,0.154257266,0.605651677,0.0953733,0.089363097
Anthranilic acid,0.996807404,1.344953133,0.295560705,1.266465482,2.88245464,1.460933129,0.800078647,0.491448455,1.340275802,1.275669399,0.390274765,1.471287193,1.526298512,1.563807547,1.157559558,1.310251621
Aprobarbital,0.996697666,1.178815477,1.737758555,1.08292525,1.015219781,0.823835376,1.010313508,0.901829724,0.969239096,1.155757208,0.601121352,1.314575094,0.677488888,0.921357896,1.50434489,0.906456362
Arabinosylhypoxanthine,16.53782652,2.201082759,7.085049373,19.73341431,2.235288433,31.03274613,11.20453755,27.45478733,7.486330476,31.06894641,8.258692617,30.51072795,17.67283982,6.513401689,18.77744204,1.970619147
Aranidipine,0.120397963,0.115714985,0.090494365,0.120673857,0.074772736,0.086732707,0.115811962,0.111570578,0.071544607,0.056365594,0.091468219,0.062695937,0.062667138,0.05826351,0.073176858,0.094827348
Arecaidine,8.230623328,8.260245807,11.16128527,7.949223631,4.375633877,3.727982067,4.466530127,3.992373386,4.951678234,3.065556405,3.532921411,3.331083279,2.823038345,5.710169048,3.983546989,4.147749518
Arg-pro,3.122355909,3.328259497,1.878679831,6.661626961,1.458498179,1.340359331,3.971019362,6.405221809,2.270035937,4.555440241,2.561565287,2.324403704,3.309108048,2.450136677,6.093850055,1.62026973
Artemisinin,14.70879194,11.6513489,19.98189597,11.46276003,17.02287046,19.39906355,21.71593831,17.07382346,18.73501603,26.76530999,13.42685401,19.70382304,15.17933517,21.58801119,13.23630713,9.789162847
Asarone,0.731641611,0.844633119,0.358207363,0.552863242,0.37042006,0.423482197,0.294611449,1.223059989,0.549392042,0.997824314,0.478119411,0.729050438,1.729510617,0.738071835,0.881870924,1.089354935
Asparagine,5.732575875,6.800142058,2.482676288,11.18609665,2.961907773,10.65414297,8.476737708,6.515817507,0.650139708,0.728273698,22.94957733,4.564366561,3.781098596,0.912046807,1.516664115,9.238639136
Asparaginyl-4-hydroxyproline,0.674863105,0.475568415,0.588150995,0.546738583,0.825258731,1.05633898,1.153505323,1.571117478,0.72205884,0.902543517,1.47097707,1.086063799,0.833253572,0.326363576,0.912900444,1.113257577
Aspartame,3.81591383,1.634163506,4.155157733,3.708226258,1.964852328,2.477464038,4.214505431,2.996963453,1.609360735,1.34760154,4.420507187,1.285571273,1.277334353,0.987112835,1.453743163,2.989741864
Aspartyl-L-proline,4.409744893,4.032974162,6.464918952,4.875804736,4.395868551,4.047665017,3.873559793,3.48459559,2.754359004,3.011967844,4.577760433,2.299397977,2.508006107,4.296907694,2.896944935,4.30051122
Azepindole,0.107135505,0.112231629,0.199332868,0.137139749,0.117794979,0.107174053,0.168049562,0.13709013,0.091199578,0.052944701,0.10149818,0.111185212,0.183601881,0.048048581,0.145886687,0.179646381
B1 2459,0.163255451,0.055782136,0.03564078,0.180558021,0.987181192,0.081316325,0.031439087,0.167831218,0.21519715,0.308586708,0.03912601,1.113953683,0.463619878,0.576563664,0.668333389,0.798016728
BUTROXYDIM,1.89599596,3.682713437,2.047546807,1.33927206,3.282626952,3.056810903,1.374570189,2.002696119,2.056215594,4.251729163,0.99287013,6.499964481,2.542096365,2.293431392,2.069143245,1.192759473
Bendazac,0.05492175,0.036841497,0.026618551,0.131659404,0.021987308,0.130314815,0.044005915,0.064293546,0.054542563,0.127449172,0.17873652,0.02755208,0.026783711,0.032273717,0.122490758,0.14899582
Benzyl succinate,0.036192696,0.045927285,0.04608574,0.041919107,0.028962493,0.030498489,0.032216321,0.03935342,0.035743225,0.042867833,0.0408337,0.034042419,0.034283917,0.044053766,0.066011858,0.039763921
Betaine,109.4002518,517.8154682,57.28173085,72.78870361,184.4352034,122.3862726,98.37051134,144.7253104,165.4441974,132.6476653,95.96880319,51.74722792,107.5191812,139.5433714,90.17815879,57.47297503
Betulin,4.575978108,4.902533112,2.650858883,3.67031098,5.313691916,7.34532125,4.637954355,6.616855172,6.218613583,9.032916398,4.323823901,7.618750334,5.500078667,4.466994513,6.370398807,5.107108999
Biacetyl,16.25846992,108.9790487,132.7200981,120.2125098,17.29627652,166.9444529,15.14328484,59.04670248,53.77890786,37.71994693,130.9693124,57.25237545,51.86560484,50.27420219,72.16606136,192.762906
Bicine,0.951103861,1.147831488,1.266203132,0.780234575,0.408238828,0.66661202,0.623461514,0.527970384,0.445885182,0.272932,0.435019589,0.382319897,0.259340153,0.596013427,0.810576893,0.769912763
Bilirubin,8.017815233,19.63802482,3.715694045,3.787118486,2.838187832,4.586203517,9.789496915,9.249795891,6.746293294,3.331076061,9.500733502,1.51960735,10.35989038,17.35253151,4.99557011,8.472345656
Biotin,1.53876483,2.151007517,3.189911277,2.020031064,2.876710201,1.560506054,1.530589615,0.543349539,1.477954929,1.786896704,1.188429951,2.051235877,2.130362142,2.156001642,2.152626206,2.359825025
Biotin l-Sulfoxide,0.358132125,0.041218145,0.030386126,0.06263222,0.050489334,0.077692399,0.047931432,0.178010212,0.030466423,0.142958575,0.543474464,0.148838465,0.110102695,0.048418645,0.052934087,0.034380891
Bis(2-ethylhexyl) amine,0.040503073,0.154525408,0.03721491,0.089919949,0.031543772,0.048860179,0.057146984,0.079795595,0.03838922,0.074761673,0.062309373,0.231530182,0.056386408,0.051569481,0.107200805,0.172295713
Bis(2-ethylhexyl) phthalate,3.434974501,7.166356225,4.507664582,5.716243268,3.089267055,8.169786437,5.265685916,8.094846337,7.631912146,7.868381197,8.134505083,6.122529925,6.781928088,6.88807355,11.2813602,5.208249654
Bolandiol dipropionate,11.55619504,15.91894926,6.26839498,5.580567844,11.39468042,14.35792426,11.27207089,11.32411494,13.34146958,19.05952387,9.030492562,20.8424792,19.53190371,12.91367556,25.26170979,18.21872083
Brassylic acid,0.039480869,0.041345008,0.025668332,0.054786277,0.048832376,0.024449913,0.021909904,0.031060946,0.025122461,0.070784925,0.087926618,0.023552662,0.061202231,0.030712451,0.115238543,0.028099755
Brilliant blue FCF,2.923862612,1.054329423,1.615885924,0.847672011,2.585939815,5.423668609,2.179796896,4.256863186,1.999192418,1.783644578,0.185752672,1.611086158,0.445564096,1.077797471,1.343975459,0.340521914
"Bufa-20,22-dienolide",24.05831836,33.51813707,11.72966894,11.32886622,29.38535277,27.4635533,26.25275788,32.69322824,32.48910193,40.63025613,24.34266284,34.50940716,31.36681918,35.79557736,41.84065608,27.01560978
Bufotalin,2.028486488,1.026161568,1.534644229,1.14226286,0.779180865,3.526397529,4.790621882,5.410511281,2.329034836,2.574431239,1.191049286,6.018999197,4.311426423,2.007238962,7.336420309,4.942371712
Butenylcarnitine,0.601967508,0.634066263,0.648273906,0.72210072,0.860769447,0.646156734,0.60258309,0.550355792,0.594156359,0.780067562,0.65883183,0.530461774,0.442028161,0.462418638,0.790446262,0.719396626
Butopyronoxyl,0.088725772,0.099815345,0.062481205,0.094429051,0.068907064,0.091753689,0.081457775,0.121223591,0.111957997,0.135566876,0.133823593,0.120914972,0.094939878,0.127572217,0.179492944,0.113775603
Butyryl-L-homoserine lactone,60.02994572,43.90488834,62.98898379,49.20165134,37.55729447,45.91630023,52.75310629,69.06592252,33.46225481,30.85103605,38.15395153,54.85064172,44.4959633,35.38332607,48.76018124,48.90552498
C12-Carnitine,0.024461306,0.034210652,0.026257213,0.025681878,0.03482599,0.029878939,0.024745703,0.029560231,0.027232881,0.032082122,0.031393989,0.028631271,0.026538001,0.036402,0.044658403,0.029259532
C14-Carnitine,373.308858,468.8977636,232.600794,327.0909156,221.8921742,151.9490285,214.2963092,220.8865929,466.342433,318.7015069,286.1576949,471.6477689,328.2725394,308.7304303,366.9767386,284.8977862
C7-HSL,0.258730078,0.485474862,0.277458611,0.3633819,0.289675994,0.07303816,0.301765448,0.465136723,0.224884406,0.641911848,0.558270575,0.473588528,0.546062238,0.54577848,0.131882819,0.422475121
C8-Carnitine,0.507603948,0.857378497,0.275609563,0.760437891,0.154771146,0.216834069,0.6771218,0.113398041,0.134347979,0.530794177,0.39850357,1.114700493,0.975737968,0.470148376,0.660137981,1.084189835
C8-HSL,0.167228521,0.317371104,0.205801745,0.294065537,0.192179866,0.146244375,0.163933369,0.160190856,0.242411567,0.22899198,0.284483111,0.291216331,0.162600719,0.348736748,0.45151825,0.266660368
