Metabolite,BC1,BC2,BC3,BC4,BC5,BC6,BC7,BC8,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,HFD7,HFD8
Cholesterol sulfate,39.66413025,159.1380544,45.48622005,104.8706266,322.01872,56.80525606,155.9178565,62.3949845,242.3826795,118.4689371,526.6843402,72.20333785,167.0604289,111.1950376,108.2945291,42.17447656
Cholic acid,12.38166453,20.25745514,13.85192739,13.61325418,13.83573199,22.79286548,23.90984317,19.85124626,12.03458377,20.60324211,15.21080941,27.45691725,16.86217031,15.48161185,16.03352595,18.41084404
Citric acid,0.713928257,0.927784725,0.554042291,0.803182562,0.65631117,0.655254002,0.888098392,0.257198173,0.803641753,0.775795433,1.974868676,0.945936944,1.032504216,0.495703045,1.32412985,1.076394255
Citronellyl Acetate,1.677600478,1.220966076,2.981514975,2.599740725,1.950252274,1.274663986,1.248707603,1.260303152,1.506165924,1.352673796,1.27533658,1.625188952,1.063198488,1.769792707,1.453465172,1.721615759
Cladinose,3.938383091,3.264591542,5.238293109,3.973227729,4.584324959,3.863580894,3.445559523,3.146462705,2.708993248,3.00773011,4.024822283,2.845271439,3.673936769,3.52458951,2.819130512,3.778764692
Combretastatin A-4,3.079280299,3.418429417,3.256593319,3.369172295,2.934821757,3.062748253,3.429818226,3.153468759,2.780951608,3.707296287,2.673363626,3.716505764,2.840642923,3.500015838,3.102402623,3.383436613
Compactin diol lactone,0.45959672,0.420199437,0.396511871,0.353393724,0.437786315,0.572288816,0.641103298,0.786364404,0.533344876,0.631510047,0.526821249,0.616069866,0.393315822,0.56795302,0.647811036,0.44300294
Cortisol,0.396942812,0.310928987,0.758727222,0.434176299,0.536957487,0.422792502,1.23558338,2.910114332,0.419726577,0.530372062,0.530392461,0.404642228,1.085531093,0.447218001,0.477802789,0.419323921
Coumesterol,0.113936514,0.176685198,0.129154099,0.139749443,0.112930958,0.124615891,0.120462524,0.139941707,0.107121983,0.135834156,0.145888933,0.13020745,0.119037084,0.150941593,0.163963913,0.135184889
Cucurbitacin F,0.208228511,0.192315225,0.286584115,0.184767932,0.174315153,0.134910156,0.143755727,0.141703915,0.168490577,0.246894443,0.187807865,0.196752665,0.162902388,0.205555958,0.180947052,0.171702788
Cyclic ADP-ribose,0.500907579,0.646911633,0.574213782,0.597924037,0.397870863,0.454813304,0.569141117,0.529700187,0.339440841,0.393329988,0.653294298,0.421094608,0.420686292,0.33439859,0.531181688,0.630853322
Cyclo(Phe-Ser),3.983696412,4.332975719,3.456924256,5.871612187,5.531497425,4.351872243,3.646268549,3.913340734,5.897122783,7.33854026,3.614693216,6.705343821,6.086200581,5.679364121,5.48325701,4.523817377
Cyclohexyl disulfide,3.599513704,3.143386886,4.575150953,5.816519927,5.128557114,3.989644712,4.37367647,3.831504457,3.332045975,3.607119725,3.239691976,5.28857741,2.541010524,3.6409953,4.240947117,5.303833446
Cyclopentadecanolide,3.458504716,3.373796217,5.080379992,5.447037021,4.784073418,3.208820893,3.939398384,3.327319727,4.42521529,4.590029505,3.181422488,3.328186109,4.360436077,5.141231282,5.104098974,4.16049192
Cyclopiazonic acid,0.16632203,0.241542509,0.201058148,0.17021251,0.275714603,0.188211488,0.204915252,0.229430913,0.186488796,0.239143502,0.214069854,0.200029967,0.19228411,0.236236688,0.262253118,0.207267126
Cystathionine ketimine,0.332996295,0.305407374,0.283013426,0.357185083,0.061497724,0.212949332,0.200555794,0.282244583,0.247534152,0.193357245,0.187240922,0.195392535,0.242044328,0.229422108,0.187871593,0.222852904
Cytarabine,6.210968589,4.74874736,6.667393614,10.99241662,2.996799617,7.14873912,4.506304202,10.33996296,2.917432995,9.192523426,8.623460517,6.300381576,7.572626934,2.576450538,8.427112148,5.970910082
Cytidine,14.38531422,11.1011845,15.37339936,25.16161606,8.533235816,20.45670264,15.9304373,26.0718152,7.308370488,20.01307004,19.95379134,24.22138207,22.74885449,9.958671771,25.77063889,15.96605234
D-(+)-Maltose,10.45613133,131.6886167,11.30385886,7.499827714,6.506990445,7.875778239,5.819537108,20.77389657,6.50969321,14.6792207,5.182548568,11.73500447,9.090099035,3.25410703,11.06071841,5.451258137
D-(+)-Tryptophan,41.12351717,31.17642515,38.37401193,49.91239952,38.53018623,45.32034883,43.77269707,38.57175702,18.67339084,15.00635251,50.96058546,25.251692,20.3744346,15.70466118,21.89419994,47.5992475
D-Erythronolactone,0.31447912,0.236265619,0.593228719,0.369450871,0.550286822,0.425711552,0.372626467,0.312843684,0.256261418,0.27052818,0.349448517,0.509639791,0.272548264,0.283468669,0.353490656,0.284669775
D-Gluconic acid,6.242996107,3.922469323,4.420580355,6.236411389,3.555014591,6.764754223,4.684740704,12.666828,13.8013273,11.84435367,6.146392331,16.09856241,16.67968535,20.40221515,14.61229944,7.585976357
D-Glucono-δ-lactone,0.878740575,0.829563596,0.919842567,0.957256995,0.60189914,1.261646081,1.156795505,1.02571349,1.109566238,1.199407503,1.864109296,1.177206423,0.871593037,0.789175665,1.688211683,1.58881207
D-PANTOTHENIC ACID,84.30396078,73.59891713,80.79354122,87.22746063,80.07830679,99.41336502,91.68953335,52.00310738,60.30410757,50.40719242,74.07818042,72.50270814,37.35030906,55.56322611,50.4663884,63.8144212
"DG(18:0/20:2(11Z,14Z)/0:0)",2.270872296,1.806919112,1.980144752,1.933052743,1.734580688,1.934537517,2.032077505,1.41997095,2.111042376,1.145668009,1.644142369,1.139686142,1.061973831,1.294093505,1.162880963,1.442045745
DIBUTOXYETHYLPHTHALATE,0.386528455,0.609676855,0.415686535,0.474962095,0.441642206,0.42582335,0.441496244,0.474813246,0.786725056,0.485884322,0.4872233,0.745618722,0.560029317,0.55306617,0.710007466,0.698609614
DIGITOGENIN,0.519373094,0.609120991,0.436140789,0.483885739,0.463373633,0.786148178,0.948391238,1.256556653,0.410987795,0.894668527,0.480421293,0.728212929,0.917847129,0.568463085,0.934801784,0.755461467
DL-Ala-DL-Leu,6.011910788,4.238743188,3.568125706,4.876992283,2.260749168,4.165255319,5.498135349,9.152102883,0.923096933,1.290507227,3.800720437,4.205279115,2.287304688,1.190745644,1.629879205,3.27733195
DL-Lactic Acid,31.33879558,43.26236521,42.31041817,35.15264503,12.63004906,23.4479781,18.34203807,17.87287392,6.257370607,7.741104511,23.94040479,12.05056737,6.219945059,3.447312805,9.674935578,6.412362608
DL-Nordihydroguaiaretic acid,2.79107886,3.841073301,3.317348892,3.258956769,2.701231941,2.790004744,3.095052272,3.090554929,2.526930765,2.961160234,2.992158268,3.470981844,2.920466147,3.431840519,3.603409372,3.14696046
DL-Phenylalanine,0.413671649,0.148489499,0.190878805,0.286107269,0.228338761,0.387894257,0.390292545,0.125203741,0.075534191,0.085569343,0.311770739,0.088891798,0.083219603,0.095265046,0.115681765,0.292461599
DL-TYROSINE,1.35003994,1.258096511,1.376787338,1.528323769,1.263943439,1.689605059,1.494688352,1.095100157,0.687041717,0.743072173,1.360242878,0.951757012,0.879545873,0.675029622,0.637158901,1.415440748
DOA,8.850552586,10.99123546,5.839275649,9.58754113,4.284421828,5.397073578,8.800067055,9.906583295,4.884705719,11.58797969,3.878449646,5.391299267,5.039775585,10.76415464,10.96398327,5.833089034
DOG,64.76464495,83.82619944,43.50421994,47.93655505,89.38335183,48.41932694,51.26229188,26.21419801,43.52495568,37.03312576,37.32561884,38.1546385,35.89926798,74.20341883,40.12076361,51.07415057
DROMOSTANOLONE TETRAHYDROPYRANYL ETHER,0.844913439,0.867911724,0.617024289,0.615141195,1.141940183,0.534816455,0.492720495,0.279455504,0.686971092,0.670252977,0.905084263,1.059796346,0.895976197,0.436315802,0.58929666,0.761284417
Daidzein,0.371882411,0.555218678,0.418746679,0.447036492,0.535111751,0.473668737,0.508994144,0.453657734,0.402807995,0.524503006,0.456413685,0.788406894,0.582544375,0.459757841,0.682465286,0.717759102
Dambonitol,0.134281966,0.213290034,0.12863972,0.163114357,0.134503534,0.137893119,0.132198029,0.167573682,0.267762962,0.163021136,0.141608136,0.118975515,0.162809015,0.236628441,0.188114848,0.1569603
Decylubiquinone,0.792302578,0.920566312,0.622691886,0.900821824,0.835387864,1.007619413,1.054640643,1.159823589,0.79535979,1.101428961,1.015866035,1.13630719,0.834365115,0.982440686,1.104462974,0.908822842
Deoxycholic acid,395.5938315,894.492974,238.0045929,455.1342798,442.3365947,602.400774,494.1472578,385.6670722,460.1928754,429.9364496,700.6162743,753.4637995,554.6312617,643.1773859,651.7740924,836.2600647
Desmethylolanzapine,1.143710967,0.376702077,0.308950434,0.429691641,0.283804818,1.973145807,1.08457078,7.027404198,0.792452768,4.453113136,0.971341117,1.832232663,0.872817854,0.411841692,2.904072577,0.342726015
Di-n-Amyl phthalate,1.164075918,1.228048,1.318577136,0.774271898,0.73432047,1.314174651,1.34434348,1.943962663,0.896907755,1.712007921,1.644559163,2.825182024,1.296786305,1.245719951,2.708284273,1.099547349
Diacetin,1.544610449,2.970037269,2.151444269,3.938106254,1.833127435,2.995092811,3.062223541,3.586266808,3.345244257,1.867715433,4.706777875,3.809468106,1.102486108,3.355334414,4.738307013,1.623102165
Diaveridine,0.536985037,0.542264229,0.991850314,0.768260604,1.397572275,0.834329528,0.99526244,0.598155888,0.539152303,0.500635471,0.426516555,0.741099656,0.65068003,0.807539924,0.704760019,0.690518012
Dibutyl malate,0.86318077,0.703306972,1.014226631,0.841039435,0.958882727,0.670527973,0.620793697,0.642533699,0.625024983,0.672978139,0.983112107,0.606039301,0.667159556,1.096695648,0.461948348,0.856118011
Dibutyl sebacate,1.45309655,6.538560013,3.956656416,3.737707017,2.278979479,1.94533144,1.834063235,1.826697909,2.664226141,1.796047736,2.609846372,1.694602283,1.611865106,2.396646228,2.110100282,2.646353339
"Diethyl (2R,3R)-2-hydroxy-3-methylsuccinate",0.154764453,0.152291428,0.216715859,0.207967963,0.22675475,0.250183074,0.18059474,0.155198259,0.098708457,0.107963915,0.168111163,0.13969649,0.108309102,0.102176839,0.129237863,0.140522476
Diethyl malonate,3.270597133,3.640585825,3.832712248,3.980724401,3.274235815,3.624862088,3.691230827,3.188619822,2.668622896,3.118649182,3.676505166,2.756667847,2.877339055,3.001926485,3.542738251,3.790480026
Diethyl phthalate,0.082784825,0.116453881,0.097576251,0.108307698,0.095232493,0.086048552,0.090563242,0.106983227,0.081477343,0.098002286,0.107993147,0.090781844,0.089666634,0.104281226,0.111730045,0.104484228
Diethyl sebacate,0.706273586,1.922652827,2.194272631,2.93484644,0.790556179,0.898211107,0.904896209,1.001163507,1.690704302,0.981834721,1.549696759,1.524678481,2.078677293,0.95333474,3.26021815,1.901391171
Diethylpyrocarbonate,0.074851862,0.08884131,0.088109802,0.094295391,0.065966552,0.092472122,0.085033271,0.115539003,0.071387769,0.116285789,0.097636231,0.108097733,0.270218235,0.088431022,0.103574541,0.081372543
Diheptyl phthalate,6.805444077,2.894758272,13.99508452,4.737086899,2.843153418,3.40203716,3.521132268,2.408028596,6.139614715,0.972518432,5.599444437,0.409252565,0.335110331,3.029821882,0.61586109,0.312565534
Dihexyl phthalate,1.644010751,1.119832989,2.381049563,1.899974405,0.649158343,0.550727857,0.741485442,0.448056005,3.486977616,0.1707403,1.282076155,0.177515195,0.443617399,0.668268057,0.235595355,0.195851132
Dihydroartemisinin,0.161819189,0.097205183,0.181431531,0.143579976,0.129599573,0.154434714,0.115720088,0.126657777,0.065225201,0.214702481,0.158472548,0.18455872,0.168995926,0.18591027,0.144891668,0.159231204
Dihydroxycarbazepine,0.093211916,0.112432642,0.108036568,0.112434443,0.092089378,0.084776708,0.096286235,0.104112653,0.074437398,0.08974129,0.101762905,0.093356575,0.098452546,0.103088099,0.122066057,0.102186145
Docosahexaenoic Acid,1162.589852,825.170926,1001.27256,1059.193455,2127.729606,989.8666199,1504.158972,1878.129921,1234.61632,1760.014146,2052.821276,2402.812435,1699.352769,1934.832767,2704.529716,1148.932125
Docosapentaenoic acid,99.49336007,206.4499135,121.0869998,72.75063005,175.7726909,217.4160212,105.66029,156.0238682,31.12808773,148.1344562,88.7929401,165.188245,171.7893014,75.01275399,155.0512286,153.2115588
Docosatrienoic acid,2.593662105,5.339610493,2.391819077,5.268392816,4.048172539,3.36291878,4.282150483,2.998344259,5.425531164,4.086931428,3.697445385,5.251120838,4.676711862,4.141199981,2.905982294,5.042937624
Dodecanedicarboxylic acid,1.819945929,1.81750717,2.230929756,1.859508857,2.327770807,2.002424278,2.012268294,1.108942587,1.403321787,1.448403776,1.152003081,1.708333677,1.39378043,1.776713358,1.338977115,2.965932481
Dodecanedioic acid,0.308722679,0.365038388,0.400384084,0.310245439,0.26665416,0.284169267,0.386676546,0.604002234,0.343217768,0.474461891,0.17128821,0.404507079,0.401109276,0.459143685,0.4336891,0.411825581
Dodecenoic acid,4.654601084,3.965308745,7.715295501,9.730396277,6.428199969,4.783187312,3.907638278,3.905251029,7.138725524,4.467995119,4.505394512,4.882422921,3.524801887,6.792399161,4.528462464,5.523032481
Dodecyl sulfate,36.73083247,20.24753976,23.27284052,49.94830058,22.32643158,22.43178263,44.27686785,30.21683728,35.72535325,24.40686159,50.03626758,31.5291306,25.21922275,63.21549486,40.53866459,35.60820475
ELLIPTICINE,5.452078558,5.097799933,4.513936909,6.181495798,6.987556991,3.155950016,3.340274957,2.69331188,3.667249633,6.064306019,4.253545797,5.19898625,4.522058781,4.392031172,4.363302589,3.574865354
EPERVUDINE,1.631506173,1.080203251,1.201990303,1.483782945,1.43864567,0.89659226,0.982485918,0.991693579,1.180304,1.315402813,1.499311507,1.785776864,1.631976719,1.500502619,1.140497271,1.423212208
ETHYLENE GLYCOL DIOLEATE,0.884858052,1.822898346,0.800690704,1.11755883,0.943565051,0.877422973,1.028681372,0.84750075,1.027766352,1.849880376,1.357467309,0.903725691,0.651704493,1.183465371,1.613518566,0.743014221
Eglumetad,0.180301226,0.170922341,0.176807794,0.185800243,0.512018253,0.18563502,0.166626934,0.204094395,0.139623596,0.216772204,0.17509115,0.16846781,0.157087243,0.1790234,0.203603216,0.192010538
Eicosapentanoic acid,0.30025036,0.325663032,0.29666785,0.409230946,0.275327226,0.225582029,0.240380997,0.219425493,0.276874022,0.260171806,0.384116398,0.343355046,0.62115557,0.281930406,0.715334201,0.322624558
Emedastine,1.114481512,0.527074861,0.715906168,0.661455779,0.666827982,0.800098665,1.01046607,1.60234129,1.224034649,0.964520383,0.883412763,1.306632594,1.727904578,0.800538771,1.62905218,0.71934527
Epristeride,0.546361311,0.226889866,0.207808401,0.208235688,0.896593621,1.138205597,0.990672401,0.762371519,0.865885551,0.788188675,0.699618606,3.026787462,2.326238852,0.761615528,1.98566315,1.893813197
Equol,1.545587434,1.32538632,1.878164391,1.407791498,1.726711375,1.433012502,1.436962477,1.678131598,1.518322099,1.577180673,1.180900659,1.822973906,1.598516979,1.514354525,1.790652241,1.270299402
Erucic acid,48.03082656,78.61580355,136.2661798,60.92213987,46.771264,48.15755916,70.31141597,149.4589,9.540374114,59.82936572,586.415381,179.9298779,97.48525059,77.01754185,366.2260411,156.4841836
Ethyl butyrylacetate,47.24784171,26.04337889,65.47257029,37.54331254,34.54239608,34.51892737,38.62260466,42.7432285,27.73894767,37.41141592,39.94707971,34.39061797,45.38380354,30.99961894,36.9051994,32.45728334
Ethyl docosahexaenoate,7.209665981,6.928026616,10.59610452,3.456278537,6.178032469,10.48757928,9.001651616,7.918658103,6.978178891,5.933162099,6.307535824,10.95432213,8.516937936,7.571820053,10.30579392,7.391371448
Ethyl malate,5.845780908,9.131990402,10.44062255,12.0174369,8.766350717,6.026124589,9.083609799,8.082193407,4.608513344,5.725176361,9.390186543,5.737911863,5.291201694,8.56528768,7.142890998,12.70494003
Ethyl undecylenate,3.019836846,2.505309105,4.211676523,4.62066691,6.175597447,2.589016726,2.270781374,2.021953036,3.2525639,2.923834184,2.391334209,3.342821785,2.089251244,3.432753898,2.549935012,3.174621244
Ethyl vanillyl ether,0.071312079,0.14786457,0.07856398,0.130106612,0.088995123,0.066916783,0.118796085,0.136609612,0.06549172,0.075707421,0.098880833,0.110023667,0.072686512,0.090687969,0.161805392,0.075840785
Ethylene brassylate,0.086990625,0.111976381,0.09828279,0.103892726,0.088052662,0.086156302,0.087902505,0.099981712,0.077630601,0.09859093,0.09395751,0.088785293,0.088785513,0.137550362,0.106826823,0.093616079
Ethylparaben,0.08100456,0.099788437,0.084365034,0.091324656,0.06358761,0.074545085,0.080854693,0.093288429,0.075218264,0.082628662,0.103809321,0.076026423,0.077408581,0.100557274,0.114261204,0.083959766
Etilevodopa,0.07962909,0.123927808,0.094281786,0.098326167,0.070103259,0.078029634,0.090384954,0.1025719,0.079924353,0.088557162,0.112743472,0.088980556,0.083559202,0.109510237,0.122809546,0.095150096
Etretinate,0.321532427,0.340315687,0.321213483,0.475729045,0.397610184,0.265255412,0.279372184,0.314045412,0.416522133,0.369128467,0.362919974,0.31663507,0.3062702,0.449617779,0.413592985,0.333664951
Ferulic acid,0.199236877,0.271567475,0.240397205,0.275840071,0.168471851,0.207264656,0.225795402,0.244050124,0.150410908,0.166793808,0.232193563,0.164793481,0.162213639,0.218731974,0.345872146,0.249735034
Flavokawain A,0.50591756,0.508774219,0.436474651,0.436821045,0.443213069,0.600652619,0.601702963,0.751306041,0.465964604,0.658394633,0.603668315,0.618753796,0.432956485,0.625194639,0.74879721,0.487651361
GIBBERELLIN A8-CATABOLITE,0.073041133,0.10303768,0.088263362,0.093240338,0.062080441,0.073635075,0.082217857,0.096291688,0.07311544,0.088838441,0.100916851,0.08696897,0.098178333,0.116170181,0.123199388,0.086808242
Genipin,0.082332795,0.104729539,0.094000982,0.092979971,0.081993623,0.079320599,0.086563612,0.100928532,0.097464509,0.096042567,0.098964759,0.085755064,0.096221537,0.159908037,0.156014062,0.091526825
Gingerdione,0.145104253,0.194119523,0.152134799,0.17535006,0.142544863,0.136100764,0.14570663,0.158264425,0.135394513,0.163685705,0.19592591,0.168049734,14.53912477,0.817312249,1.08918564,0.165476524
Ginkgoic acid,7.269443886,8.674125775,4.492443572,5.575260337,20.98645274,23.68593649,9.777428403,9.092689531,11.78500443,27.95931348,8.364476896,6.313076782,4.829678315,11.09590897,4.474804335,4.239618202
Ginkgoneolic acid,2.86140672,2.426730123,4.854287218,4.115777367,0.821542578,0.891843002,0.584932815,0.860440622,1.084912307,1.13850139,1.66007116,0.870861652,0.751993348,0.908220917,0.872851058,0.713802274
Ginkgotoxin,0.926322965,0.702756701,0.686125182,0.991692762,0.926277287,0.200490378,1.134843239,1.307878837,1.37945747,1.372064665,1.004874876,0.80756074,0.539643278,0.651957834,0.647686013,0.682608608
Glucoheptonic Acid,36.78332184,57.12398028,45.12632535,40.0794519,5.600326305,24.32470557,17.82013377,12.42227186,4.128445715,4.833132978,31.67726603,12.54194776,3.963049872,3.477505785,6.330660153,7.932695714
Glutaurine,2.148181805,0.728843971,1.090157476,0.379562769,0.444920734,0.222548237,0.335067859,0.323407032,0.473898144,1.685689192,7.255907134,0.513006449,0.359633802,1.287119924,0.365426473,0.394039605
Gly-DL-Phe,0.771533586,0.30909562,0.461251744,0.669397361,0.325888558,0.526346222,0.97704712,1.229811206,0.233014494,0.241412869,0.892417087,0.478044903,0.35068007,0.102247168,0.188607882,0.434408419
Gly-Leu,15.99681515,10.76971731,10.53711852,14.74258339,15.39395943,16.69335763,16.80471904,21.83547904,4.570936152,4.613624722,13.42166174,14.71925617,1.454593846,3.664287274,8.55778618,11.9195092
Gly-Lys,3.392779343,1.920493098,5.347531578,3.066018915,3.529949066,1.629334602,2.701724188,2.096423715,1.358499154,1.07558439,3.938592869,2.078622987,1.884062734,2.073382253,1.4170788,4.934920747
Glycerol 3-phosphate,2.523184343,0.546082097,1.364929324,1.334358713,0.420137334,1.92965936,2.431950774,4.307574227,1.721826585,2.651772012,0.824569227,2.315762135,1.787501008,0.502628488,2.490565399,0.922657972
Glycerophospho-N-palmitoyl ethanolamine,0.552766661,1.081750803,0.702815475,0.686307939,0.320741109,0.480677571,0.416189776,0.635601348,1.94683353,0.289791583,0.550731069,0.427573471,0.365243428,0.457138778,0.371787934,0.395966817
Glycitein,0.713982491,0.592633845,0.221183767,0.469070061,0.18448258,0.159526785,0.177536483,0.949834103,0.5674306,0.172734982,0.235463828,0.185494305,0.320993319,0.577336592,0.253499923,0.615578393
Glycochenodeoxycholic acid,0.635693934,2.843938682,0.697737062,0.647381691,1.578075611,0.708635685,1.47444922,0.523977602,0.534914424,0.339233736,1.506185155,1.263177092,0.634683922,0.597129925,0.574969168,1.776418728
Glycol distearate,10.00569564,6.186830734,3.345391716,3.180186038,3.366289085,4.30431936,8.946368263,27.93909395,2.788337172,40.99827658,30.11193814,4.631683762,6.625771011,17.5423092,22.93482727,6.180495718
Glycol oleate,4.558254752,7.032051553,5.866620264,7.760251544,5.506589904,5.844696475,4.467557104,7.192797964,6.252158445,6.897667907,4.741106027,6.833335503,4.703989985,6.210809994,6.494450671,4.790107791
Glycol stearate,3.540260394,4.751890517,2.099466508,4.801187369,2.714593618,1.900962174,1.35832009,1.131272372,1.334639546,3.232834629,0.985260996,1.405241397,1.315427088,1.031341402,1.028021832,1.386998403
Guanosine,17.21328163,3.382043467,11.33942454,23.3669922,2.493244142,19.07846555,11.46432227,22.38040704,4.260784833,16.6392344,9.496691744,16.35241615,14.5681168,2.958889706,14.74953534,4.03158432
HC Yellow No. 4,1.19003059,0.717103303,1.927520523,1.377173117,0.842970918,0.7940713,1.386359308,1.232353233,6.901733155,0.901981082,1.596604274,0.96158516,1.010289778,1.27318083,0.876548851,1.161826497
Helenalin,4.089029784,2.698238897,3.639458544,2.958243231,2.91975877,7.084635846,5.82212783,6.885813044,4.687976733,7.909750536,5.619751582,8.570901846,5.601131026,4.09576078,5.335636229,2.36684598
Hendecanedioic acid,0.629509103,0.769439606,0.765875489,0.469629419,0.618123054,0.431807509,0.217612453,1.016489744,1.086063801,0.65379399,0.458323079,0.504429681,0.372014591,0.37322711,1.236860147,0.488368251
Hept-2-ulose,2.153239316,1.171082924,4.133510371,2.699169856,1.354677743,1.751596654,2.46301982,3.259978733,3.337240275,2.625879041,2.996010168,3.367177366,2.070859747,3.305870327,3.445241459,2.293825406
Hex-2-ulose,20.273668,18.43232612,22.53246223,11.93311631,20.20500188,21.97511022,27.87188146,11.12721482,18.38102282,19.76676818,23.21920867,19.96959446,8.807964046,9.368828206,27.9399486,18.31613636
Hexadecanedioic acid,26.71860006,31.74692218,25.6489897,29.82076485,20.23980336,30.28113832,25.73949043,44.2012198,30.60341842,33.06123746,27.00871123,27.89234571,22.0818731,25.66515389,29.06876019,17.19659003
Hexitol,2.107828239,2.554011709,1.413369413,1.62877063,3.578316988,1.610700629,1.363284885,2.70444156,7.650142977,7.146928258,3.076413618,2.877545126,8.177075636,12.88781442,2.630378924,2.839520351
Hippuric acid,1.167451426,0.808631431,1.695003737,1.051269656,0.96245949,1.058602036,1.186076625,1.754551245,0.988282899,1.237964382,1.375888306,0.919445073,2.25386963,3.519359705,1.414535666,1.921291468
Homaline,0.837207812,0.968078286,0.623171806,0.901162856,0.814519867,0.837090611,0.885854187,0.957718268,0.731180329,0.927832794,0.953604829,1.080448194,0.830513569,1.05461275,1.172203561,0.976031423
Homo-Î³-linoleic acid,10.38950631,25.9865465,17.66709523,19.098414,7.382738628,19.14821107,11.69477973,44.83174056,13.82135022,19.25935361,26.63013287,9.785595881,14.05433689,21.05190142,22.08837057,6.000566467
Homovanillic acid,0.584627808,0.699817763,0.571467748,0.620557431,0.718037068,0.602321052,0.656598765,0.584628457,0.608778545,0.677441418,0.634829524,0.629646609,0.614808112,0.805720196,0.648866783,0.655358823
Homovanillic acid sulfate,0.085631789,0.097604247,0.089301345,0.088845105,0.066858643,0.080022801,0.08618321,0.117101483,1.145166385,0.252576188,1.670738327,0.076903348,0.084675772,2.005483147,0.284580934,0.086137987
Hopantenic acid,0.228949958,0.109389827,0.080893089,0.091312222,0.150168597,0.159926047,0.162509264,0.20215217,0.108477549,0.095386738,0.120591554,0.205493412,0.134216067,0.089011913,0.157066922,0.11467241
Hostmaniane,0.073166356,0.098324894,0.08079781,0.088918964,0.075002083,0.069505418,0.07067527,0.088561529,0.07187749,0.081283434,0.09812677,0.074335287,0.080759403,0.106159052,0.115887264,0.089473401
Hydroconiferyl Alcohol,1.822289491,1.454244995,2.217336818,1.334804524,1.91623407,1.558089856,2.44503627,3.121828597,1.764575142,1.929235114,2.052119648,1.78636345,1.968981107,2.305364349,1.715325688,1.971341438
Hydroxycarteolol,1.731834929,1.595579434,1.527081703,2.464177585,1.964555034,0.932326755,0.833989497,0.460463614,0.966323663,1.332406484,0.717850373,0.669745776,0.934017682,1.194475298,1.252682359,1.48756153
Hydroxyibuprofen,4.651996945,3.077808526,4.045737615,5.314104016,1.422628518,1.732936833,2.132836466,1.569214463,3.619563166,0.568873201,2.957029073,0.659060823,0.575941422,2.040084405,0.717601588,0.684658905
Hydroxyzine,1.68441775,1.224113599,1.813361788,1.627724522,2.915883324,2.594598066,2.28972443,3.87167262,1.527187358,2.035736628,1.29666502,2.492528042,2.416062825,1.844103955,1.337238705,1.564692326
Ibrutinib,1.934064571,2.487532289,1.698039532,2.688377131,1.942080772,2.16089779,2.210257667,2.440238346,1.758424869,2.224435333,2.237051466,3.255678141,2.382589858,2.260168412,2.705791698,2.745050407
Ibuprofen,0.563746668,0.775826261,0.602785869,0.658249413,0.577332707,0.668834513,0.625143715,2.92604617,0.510393604,1.420227614,0.604361016,0.701074584,0.855961486,0.693168755,1.343413213,0.684008369
Idebenone,3.544901574,3.520142213,2.921785051,3.485859023,4.929480374,3.767473208,2.886073812,3.718091948,3.618925645,4.661610914,3.249411239,4.766443917,5.980281533,3.972917838,3.315669961,4.055723942
Indole-3-carboxilic acid-O-sulphate,0.08369532,0.108368186,0.10020376,0.100640472,0.08515876,0.077194625,0.088493348,0.377802837,3.307857945,0.164017459,0.102146628,0.144871821,0.600725381,7.687282168,0.491143992,0.089394318
Indoleacrylic acid,0.111184389,0.130102579,0.240784856,0.123559661,0.105709304,0.101406771,0.104024966,0.119365637,0.096658852,0.111968202,0.15830136,0.105970416,0.108827787,0.129965749,0.135164073,0.119465106
Integerrenine,0.381080859,0.376811611,0.479592,0.392902198,0.489631169,0.374060712,0.519988591,0.296025152,0.139081534,0.149981006,0.179493082,0.13723747,0.41993518,0.46594612,0.35776422,0.226856367
Isofraxidin,0.062339316,0.094361967,0.072200218,0.076976718,0.054881818,0.060842845,0.070759771,0.091765561,0.058730337,0.067240696,0.088263609,0.063008347,0.062218729,0.085732404,0.0936212,0.074490264
Isomucronulatol,0.076494101,0.097905378,0.084912645,0.085782048,0.073444171,0.07375162,0.073607383,0.087048287,0.066194756,0.081960267,0.093666352,0.076517222,0.07545055,0.090695238,0.09982156,0.080116352
Isopropyl-b-D-thioglucopyranoside,1.71383218,7.321521766,6.304052146,8.06701619,7.930611494,6.263370849,6.010771432,5.542108076,5.443301296,7.21089453,4.894476517,5.880059438,6.195801043,6.474238381,6.212581758,6.299020514
Juvenile hormone III,0.779957919,1.701813577,0.422632668,3.791208366,2.237187013,1.952454782,0.936623058,0.854241561,0.566185479,1.030845913,0.972214362,0.651854406,0.395455898,0.960066953,0.60012984,1.203355125
Juvenile hormone III bisepoxide,0.626370468,0.736491087,0.52998637,0.613753034,0.541836302,0.627911476,0.62421778,0.81135739,0.527727233,0.706733032,0.724818209,0.662905114,0.610870868,0.757101636,0.820177279,0.696622776
Karwinaphthol B,0.372161631,0.543545858,0.372362729,0.426124285,0.421859117,0.401987077,0.442405906,0.401286358,0.378491616,0.444346976,0.410453917,0.701327046,0.569887884,0.511948177,0.67384448,0.709743259
